Epoch,Train Loss,Validation Loss,Train F1-Score,Validation F1-Score,Train Recall,Validation Recall
1,1.833468784998308,23.008785052177235,0.9030233884768968,0.7692307692307693,0.9061247853463079,1.0
2,1.126704049343362,4.425019459846692,0.9353276353276353,0.7692307692307693,0.9396107613050945,1.0
3,1.5063295388687639,5.870886179117056,0.902027992002285,0.7692307692307693,0.9038351459645106,1.0
4,0.720092321110663,15.986237305861254,0.9308464849354375,0.0,0.9284487693188322,0.0
5,1.6391712110125622,4.926091817709116,0.923412294724604,0.7692307692307693,0.9092730394962794,1.0
6,1.0003535036526197,9.639297436445187,0.918825561312608,0.0,0.9135661133371494,0.0
7,1.146437538966549,7.163718883807842,0.9318247751668117,0.7692307692307693,0.9192902117916428,1.0
8,1.0305996301727165,10.343833996699406,0.9134014764338444,0.7692307692307693,0.9207212364052662,1.0
9,0.9556731891105412,0.8110511608612843,0.9347457627118644,0.7231270358306189,0.9470520892959359,0.8538461538461538
10,0.6552589905900073,6.403384991181203,0.9262825118551516,0.7692307692307693,0.9224384659416142,1.0
11,0.5642286391711985,3.281243996742444,0.9422803525732159,0.7692307692307693,0.9484831139095592,1.0
12,1.0835291017590687,8.396739825224264,0.9122807017543859,0.7692307692307693,0.9152833428734974,1.0
13,0.5654930477184873,1.1132413760209694,0.949685534591195,0.7548321464903357,0.9507727532913566,0.9512820512820512
14,0.8596364524066702,2.071559416942107,0.9233628824706892,0.769990128331688,0.9241556954779622,1.0
15,1.1332761276143024,8.71443580969786,0.9134739560912613,0.7692307692307693,0.9109902690326274,1.0
16,0.7007624412757821,2.8348561433645396,0.9481333713308635,0.0,0.95220377790498,0.0
17,0.8917847267124951,7.153994254576854,0.9141618497109827,0.7692307692307693,0.905266170578134,1.0
18,0.5093595599257146,3.082526922225952,0.9536574932268644,0.769990128331688,0.9570692615912993,1.0
19,1.4557556369189195,12.607980581430288,0.9067276103413798,0.7692307692307693,0.9084144247281053,1.0
20,0.6677846885527609,1.3244652778674395,0.9477133494799829,0.4154103852596315,0.9519175729822553,0.31794871794871793
21,0.5959188254991628,1.2978054529581315,0.9267803410230692,0.6945054945054945,0.9255867200915856,0.8102564102564103
22,0.5730156072667826,4.648657358609713,0.9367052023121387,0.7692307692307693,0.9275901545506583,1.0
23,0.49974023981831694,7.040634962228628,0.933654664020414,0.7692307692307693,0.9424728105323411,1.0
24,0.5974339636180395,4.644949032710149,0.9477431297166453,0.769990128331688,0.9524899828277046,1.0
25,0.3943647367526843,1.5843707445340278,0.9434776355529987,0.2194616977225673,0.9387521465369204,0.1358974358974359
26,0.5024771724804641,4.355187562795786,0.9425122161540672,0.769990128331688,0.9384659416141957,1.0
27,0.4047532372031054,2.008669559772198,0.9413443699157985,0.03414634146341464,0.9439038351459645,0.017948717948717947
28,1.0328422039367429,8.504217013334616,0.9129060074734119,0.7692307692307693,0.9089868345735547,1.0
29,0.5981281281732966,2.3235806868626523,0.9521620456830915,0.7557788944723618,0.9484831139095592,0.9641025641025641
30,0.3724667975835711,4.401289426363432,0.9396970563018006,0.769990128331688,0.9410417859187178,1.0
31,0.3743652539326158,2.8292410251421805,0.9477739726027398,0.7658730158730159,0.9504865483686319,0.9897435897435898
32,0.4189647570341041,4.009021123250325,0.942706100871553,0.769990128331688,0.9441900400686892,1.0
33,0.350599718833233,5.671420928759453,0.9406223237225235,0.7692307692307693,0.9430452203777905,1.0
34,0.29149512542742434,4.470822884486272,0.9564596716630978,0.769990128331688,0.9587864911276474,1.0
35,1.0386996227193912,8.518468049856333,0.9114212475078325,0.7692307692307693,0.9158557527189468,1.0
36,0.4714855968243203,1.6935807925004225,0.9523946085460281,0.7354166666666667,0.9504865483686319,0.9051282051282051
37,0.3254206669766111,2.278318484624227,0.9419834238353816,0.7582748244734202,0.9433314253005152,0.9692307692307692
38,0.37321894396232563,2.377433397831061,0.9430244181065258,0.7595190380761523,0.9450486548368632,0.9717948717948718
39,0.25569391524072616,5.083213500487498,0.9524356947837332,0.7692307692307693,0.9484831139095592,1.0
40,0.656291890924222,5.9327766467363405,0.9301067615658363,0.7692307692307693,0.9350314825414997,1.0
41,0.30962886142852253,3.866170522494194,0.9503647546845945,0.769990128331688,0.9507727532913566,1.0
42,0.3797797854410559,3.073590645423302,0.9426660975956751,0.7687747035573123,0.9481969089868346,0.9974358974358974
43,0.4249122973306764,9.78116502517309,0.9308373821091741,0.7692307692307693,0.9321694333142531,1.0
44,0.6710978221771772,4.8441751308930225,0.9376762549351382,0.769990128331688,0.9516313680595306,1.0
45,0.3395986346339612,1.2391623778220935,0.951425705688494,0.5400271370420624,0.9502003434459073,0.5102564102564102
46,0.34192096007736233,4.266765197118123,0.9353076480736056,0.769990128331688,0.9310246136233543,1.0
47,0.2483623262776494,4.223711374478462,0.9512648277833358,0.769990128331688,0.9524899828277046,1.0
48,0.2802008045370435,4.1159608730903035,0.948934344156773,0.769990128331688,0.9493417286777333,1.0
49,0.2245602014212661,1.4370115567476323,0.9530355097365406,0.7006507592190889,0.9524899828277046,0.8282051282051283
50,0.35869631416836123,5.28380379310021,0.9402597402597402,0.7692307692307693,0.9324556382369776,1.0
51,0.34502427114099393,3.573090155919393,0.9411429385777398,0.769990128331688,0.9450486548368632,1.0
52,0.20637569872119615,5.062052628932855,0.9525714285714286,0.7692307692307693,0.9542072123640527,1.0
53,0.30608390607161345,3.818192170216487,0.944895343870141,0.769990128331688,0.9496279336004579,1.0
54,0.2110251010780934,2.7879710441980605,0.9570217047577979,0.7683168316831683,0.9527761877504293,0.9948717948717949
55,0.24256643190815375,3.1764150093763304,0.9491768074445239,0.769990128331688,0.9487693188322839,1.0
56,0.20575997528375561,2.4165528248517942,0.9518348623853211,0.764179104477612,0.9502003434459073,0.9846153846153847
57,0.24498941457514653,4.383979919629219,0.9478523200689556,0.769990128331688,0.9441900400686892,1.0
58,0.20708007633230296,2.1510220429836173,0.9527761877504293,0.7570281124497992,0.9527761877504293,0.9666666666666667
59,0.21362210527860015,4.059915298070663,0.9497835497835497,0.769990128331688,0.9419004006868918,1.0
60,0.1859451794685098,3.615389897273137,0.9582737925121463,0.769990128331688,0.9596451058958214,1.0
61,0.17421005628275082,3.3716637110098815,0.9578270192994996,0.769990128331688,0.9587864911276474,1.0
62,0.16452307147096554,3.3458030774043155,0.9585002862049228,0.769990128331688,0.9585002862049228,1.0
63,0.16460575684968354,2.8315525238330546,0.9594401599542988,0.7687747035573123,0.9613623354321694,0.9974358974358974
64,0.1806590146145379,3.349436252545088,0.957120321239065,0.769990128331688,0.9550658271322267,1.0
65,0.17530601638145332,2.430115730334551,0.9571817270514106,0.7666335650446872,0.95649685174585,0.9897435897435898
66,0.17890803274099565,3.6412449188721485,0.9566219916414469,0.769990128331688,0.9499141385231826,1.0
67,0.1651852625654021,2.9421322590265517,0.9609352723125179,0.769990128331688,0.9645105895821409,1.0
68,0.1730099196594047,3.3567345631428256,0.9562974638200316,0.769990128331688,0.9550658271322267,1.0
69,0.19182034509102977,2.493365996923202,0.9541547277936963,0.7683168316831683,0.953062392673154,0.9948717948717949
70,0.17265296700199276,3.391022101426736,0.9565467625899281,0.769990128331688,0.951345163136806,1.0
71,0.17281739199779353,3.8002183743012257,0.9583811710677382,0.769990128331688,0.955638236977676,1.0
72,0.1817890750141395,3.7106936894930325,0.9562106468231254,0.769990128331688,0.9562106468231254,1.0
73,0.16332352409549153,3.2133037188114266,0.9579879965704488,0.769990128331688,0.9593589009730967,1.0
74,0.16215400523114426,3.3636624079484205,0.9616764748098177,0.769990128331688,0.9587864911276474,1.0
75,0.16833343394195618,3.4892808290628285,0.957120321239065,0.769990128331688,0.9550658271322267,1.0
76,0.16817766874268994,3.664539936261299,0.9577182169987101,0.769990128331688,0.9562106468231254,1.0
77,0.16373388819909238,3.3914386125711293,0.9591982820329277,0.769990128331688,0.9587864911276474,1.0
78,0.16708508146548534,3.661894767712324,0.9574345700316365,0.769990128331688,0.9527761877504293,1.0
79,0.15854982782342014,3.5631457414382544,0.9584408139868157,0.769990128331688,0.9570692615912993,1.0
80,0.15159861177535208,3.6014861449217186,0.9607449856733524,0.769990128331688,0.9596451058958214,1.0
81,0.15625108717707323,3.4063016512455087,0.9616654702081838,0.769990128331688,0.9585002862049228,1.0
82,0.15593385447003422,3.4118070419018087,0.9599313108185461,0.769990128331688,0.9599313108185461,1.0
83,0.15958079948907397,3.551112945263202,0.9617752326413743,0.769990128331688,0.9613623354321694,1.0
84,0.14564993871200257,3.370711461091653,0.9616265750286369,0.769990128331688,0.9610761305094447,1.0
85,0.15039337744830317,3.3327943973052196,0.9624641833810889,0.769990128331688,0.9613623354321694,1.0
86,0.1607850678233444,3.4585168972993507,0.9592188397472717,0.769990128331688,0.9559244419004007,1.0
87,0.16767456943996903,3.534609372799213,0.9584710446903291,0.769990128331688,0.9544934172867773,1.0
88,0.15542366585441839,3.3085526686448317,0.9591632038974065,0.769990128331688,0.9579278763594734,1.0
89,0.1499718575530267,3.442702751893264,0.9607702256071274,0.769990128331688,0.9567830566685747,1.0
90,0.166604916195598,3.3958503099588246,0.9571326164874552,0.769990128331688,0.9553520320549513,1.0
91,0.15773671374244008,3.368107807941926,0.9613069647463457,0.769990128331688,0.9599313108185461,1.0
92,0.1559903704092071,3.3470940528771815,0.9606862044317369,0.769990128331688,0.9616485403548941,1.0
93,0.15691202956179795,3.344448217978844,0.9605395322140909,0.769990128331688,0.9579278763594734,1.0
94,0.1485964446474965,3.3686668322636533,0.9625269203158651,0.769990128331688,0.9593589009730967,1.0
95,0.1604866942512655,3.368251225887201,0.9596438316817464,0.769990128331688,0.9562106468231254,1.0
96,0.16379064456983047,3.376556451504047,0.9583572659391154,0.769990128331688,0.9550658271322267,1.0
97,0.15511469783525703,3.3658176691104202,0.9605168700646087,0.769990128331688,0.957355466514024,1.0
98,0.1439496430686296,3.38450026512146,0.9640287769784173,0.769990128331688,0.9587864911276474,1.0
99,0.15876210360022652,3.346497743557661,0.9578028894292662,0.769990128331688,0.9582140812821981,1.0
100,0.1568419040768655,3.368600594691741,0.958876629889669,0.769990128331688,0.9576416714367487,1.0
